Epoch 0: TrainLoss=2.487366e+01, EvalMSE=6.902988e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 100: TrainLoss=7.265902e+00, EvalMSE=7.640956e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 200: TrainLoss=3.590987e+00, EvalMSE=7.787442e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.367738e+00, EvalMSE=6.838532e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.563306e+00, EvalMSE=6.198359e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.060498e+00, EvalMSE=5.760501e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 600: TrainLoss=7.734578e-01, EvalMSE=5.466787e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 700: TrainLoss=6.075266e-01, EvalMSE=5.277270e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.065458e-01, EvalMSE=5.144092e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.339443e-01, EvalMSE=4.991786e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.457927e-01, EvalMSE=4.638368e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.905897e-01, EvalMSE=4.394837e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.565689e-01, EvalMSE=4.191306e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.333606e-01, EvalMSE=4.043153e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.149280e-01, EvalMSE=3.921371e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.989207e-01, EvalMSE=3.804686e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.839096e-01, EvalMSE=3.678028e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.695388e-01, EvalMSE=3.532512e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.561843e-01, EvalMSE=3.373847e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.437678e-01, EvalMSE=3.210327e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.315545e-01, EvalMSE=3.039176e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.172813e-01, EvalMSE=2.837304e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=9.915709e-02, EvalMSE=2.616160e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=7.917830e-02, EvalMSE=2.423114e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=6.172514e-02, EvalMSE=2.301796e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=4.991260e-02, EvalMSE=2.235621e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=4.061597e-02, EvalMSE=2.180802e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=3.292525e-02, EvalMSE=2.139301e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.682009e-02, EvalMSE=2.108196e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.230089e-02, EvalMSE=2.079372e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.896717e-02, EvalMSE=2.054045e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.646290e-02, EvalMSE=2.034869e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.455752e-02, EvalMSE=2.021603e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.308461e-02, EvalMSE=2.012979e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.192375e-02, EvalMSE=2.007631e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.040196e+01, EvalMSE=6.958360e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 100: TrainLoss=4.993190e+00, EvalMSE=6.761315e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 200: TrainLoss=2.247552e+00, EvalMSE=6.721887e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.652966e+00, EvalMSE=6.388945e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.238297e+00, EvalMSE=6.088013e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 500: TrainLoss=9.405803e-01, EvalMSE=5.749822e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 600: TrainLoss=7.261595e-01, EvalMSE=5.381188e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.639367e-01, EvalMSE=4.942444e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.432820e-01, EvalMSE=4.554029e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.577032e-01, EvalMSE=4.230726e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=2.964891e-01, EvalMSE=3.945787e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.521784e-01, EvalMSE=3.690142e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.196772e-01, EvalMSE=3.493804e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.958508e-01, EvalMSE=3.353407e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.782596e-01, EvalMSE=3.256480e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.649332e-01, EvalMSE=3.191389e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.543844e-01, EvalMSE=3.149756e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.455722e-01, EvalMSE=3.124063e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.375919e-01, EvalMSE=3.104885e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.256325e-01, EvalMSE=3.074204e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=9.518702e-02, EvalMSE=2.971750e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=8.060592e-02, EvalMSE=2.910986e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=6.769475e-02, EvalMSE=2.821220e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=5.585234e-02, EvalMSE=2.722170e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=4.534764e-02, EvalMSE=2.620781e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=3.643005e-02, EvalMSE=2.522396e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.922102e-02, EvalMSE=2.431944e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.364185e-02, EvalMSE=2.353028e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.945212e-02, EvalMSE=2.287242e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.635423e-02, EvalMSE=2.234474e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.407054e-02, EvalMSE=2.193615e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.237462e-02, EvalMSE=2.163140e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.109522e-02, EvalMSE=2.141431e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.010910e-02, EvalMSE=2.126917e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=9.330571e-03, EvalMSE=2.118150e-04 (h1=12, h_n=1.20605, lr=0.005, loss=mse)
