Epoch 0: TrainLoss=7.302524e+00, EvalMSE=2.753668e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 100: TrainLoss=3.058349e+00, EvalMSE=2.378034e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.605052e+00, EvalMSE=1.986843e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.052260e+00, EvalMSE=1.817894e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 400: TrainLoss=7.850071e-01, EvalMSE=1.644595e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 500: TrainLoss=3.977067e-01, EvalMSE=1.178182e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.624076e-01, EvalMSE=8.003214e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 700: TrainLoss=6.932996e-02, EvalMSE=6.881533e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.239526e-02, EvalMSE=6.744981e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 900: TrainLoss=2.781659e-02, EvalMSE=6.774392e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.931159e-02, EvalMSE=6.824246e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.409946e-02, EvalMSE=6.861495e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.073460e-02, EvalMSE=6.879175e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=8.487448e-03, EvalMSE=6.880152e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=6.940247e-03, EvalMSE=6.870823e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=5.833502e-03, EvalMSE=6.856402e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
