Epoch 0: TrainLoss=3.302756e+01, EvalMSE=1.297820e-04 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.023717e+01, EvalMSE=1.530857e-04 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.073724e+01, EvalMSE=1.018470e-04 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 300: TrainLoss=6.632922e+00, EvalMSE=9.287604e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 400: TrainLoss=4.653602e+00, EvalMSE=8.029638e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 500: TrainLoss=3.172700e+00, EvalMSE=7.189292e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 600: TrainLoss=2.138245e+00, EvalMSE=4.539058e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.541416e+00, EvalMSE=4.076763e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.169830e+00, EvalMSE=3.384886e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 900: TrainLoss=9.565504e-01, EvalMSE=2.938921e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=8.205270e-01, EvalMSE=2.641116e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=7.325749e-01, EvalMSE=2.422517e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=6.569475e-01, EvalMSE=2.323711e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=5.913079e-01, EvalMSE=2.061252e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=5.417213e-01, EvalMSE=1.682877e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=4.944938e-01, EvalMSE=1.571212e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=4.512608e-01, EvalMSE=1.629711e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=4.248576e-01, EvalMSE=1.715539e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=4.012332e-01, EvalMSE=1.791910e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=3.794788e-01, EvalMSE=1.859927e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=3.596463e-01, EvalMSE=1.937426e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=3.402800e-01, EvalMSE=2.012694e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.208402e-01, EvalMSE=2.081075e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=3.034894e-01, EvalMSE=2.139936e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.890905e-01, EvalMSE=2.180427e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.759586e-01, EvalMSE=2.201707e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.639486e-01, EvalMSE=2.210810e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.528946e-01, EvalMSE=2.227180e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.424061e-01, EvalMSE=2.246099e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.327158e-01, EvalMSE=2.255630e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.243630e-01, EvalMSE=2.258037e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.169931e-01, EvalMSE=2.254135e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.104131e-01, EvalMSE=2.242911e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.041941e-01, EvalMSE=2.225788e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.974550e-01, EvalMSE=2.206443e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 0: TrainLoss=4.407668e+01, EvalMSE=1.276115e-04 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 100: TrainLoss=3.068245e+01, EvalMSE=1.799380e-04 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 200: TrainLoss=2.044689e+01, EvalMSE=1.480400e-04 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.214368e+00, EvalMSE=7.272515e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 400: TrainLoss=4.013155e+00, EvalMSE=5.587218e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.960860e+00, EvalMSE=4.330062e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.172526e+00, EvalMSE=3.960858e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 700: TrainLoss=8.868507e-01, EvalMSE=3.837941e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
Epoch 800: TrainLoss=7.236615e-01, EvalMSE=3.521111e-05 (h1=7, h_n=0.313363, lr=0.005, loss=mse)
