Epoch 0: TrainLoss=5.038807e+01, EvalMSE=2.770756e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 100: TrainLoss=3.125890e+01, EvalMSE=2.939479e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.725478e+01, EvalMSE=2.183952e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.032620e+01, EvalMSE=1.927935e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 400: TrainLoss=7.029248e+00, EvalMSE=1.717935e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 500: TrainLoss=5.589973e+00, EvalMSE=1.526288e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 600: TrainLoss=4.766454e+00, EvalMSE=1.306860e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 700: TrainLoss=4.183606e+00, EvalMSE=1.019802e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 800: TrainLoss=3.769189e+00, EvalMSE=8.785262e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.232782e+00, EvalMSE=7.904769e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=2.727620e+00, EvalMSE=6.441993e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.988174e+00, EvalMSE=8.786551e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.520294e+00, EvalMSE=4.667380e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=7.419831e-01, EvalMSE=4.291224e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=5.482087e-01, EvalMSE=3.490619e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.882105e-01, EvalMSE=3.622097e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.503537e-01, EvalMSE=3.533096e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.105165e-01, EvalMSE=3.458152e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.842600e-01, EvalMSE=3.240071e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.649954e-01, EvalMSE=3.007110e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.493291e-01, EvalMSE=2.757988e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.386027e-01, EvalMSE=2.511869e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.302357e-01, EvalMSE=2.354966e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.236390e-01, EvalMSE=2.279839e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.179150e-01, EvalMSE=2.246511e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.126613e-01, EvalMSE=2.236086e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.077677e-01, EvalMSE=2.238670e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.032559e-01, EvalMSE=2.249129e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=9.906301e-02, EvalMSE=2.265642e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=9.507647e-02, EvalMSE=2.289973e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=9.120520e-02, EvalMSE=2.321187e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=8.746743e-02, EvalMSE=2.357684e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=8.395755e-02, EvalMSE=2.393404e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=8.075773e-02, EvalMSE=2.420736e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=7.785493e-02, EvalMSE=2.451006e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.165841e+01, EvalMSE=2.777836e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.026848e+01, EvalMSE=2.804501e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.180509e+01, EvalMSE=1.790290e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.247957e+00, EvalMSE=2.293062e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.110845e+00, EvalMSE=1.339126e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.200445e+00, EvalMSE=8.292334e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 600: TrainLoss=7.963295e-01, EvalMSE=6.650622e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.832770e-01, EvalMSE=5.849623e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.751603e-01, EvalMSE=5.202286e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.184939e-01, EvalMSE=4.685695e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.844538e-01, EvalMSE=4.350922e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.603876e-01, EvalMSE=4.100145e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.417071e-01, EvalMSE=3.895741e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.267847e-01, EvalMSE=3.736768e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.134660e-01, EvalMSE=3.611167e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
