Epoch 0: TrainLoss=9.765507e+01, EvalMSE=6.853783e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 100: TrainLoss=4.689495e+01, EvalMSE=8.562953e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.982034e+01, EvalMSE=8.847102e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.195325e+01, EvalMSE=7.813399e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 400: TrainLoss=8.343961e+00, EvalMSE=7.199657e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.177211e+00, EvalMSE=6.728937e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 600: TrainLoss=4.797728e+00, EvalMSE=6.285065e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 700: TrainLoss=3.811247e+00, EvalMSE=5.920877e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 800: TrainLoss=3.073503e+00, EvalMSE=5.572996e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 900: TrainLoss=2.559840e+00, EvalMSE=5.200181e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=2.191573e+00, EvalMSE=4.913737e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.888735e+00, EvalMSE=4.673724e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.632329e+00, EvalMSE=4.416031e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.431876e+00, EvalMSE=4.211943e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.296630e+00, EvalMSE=4.081603e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.201626e+00, EvalMSE=3.983544e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.141269e+00, EvalMSE=3.901041e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.098721e+00, EvalMSE=3.831460e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.062423e+00, EvalMSE=3.764359e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.019046e+00, EvalMSE=3.681584e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=9.445602e-01, EvalMSE=3.515779e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=8.652297e-01, EvalMSE=3.256832e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=7.602476e-01, EvalMSE=2.621177e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=5.969021e-01, EvalMSE=1.700111e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=5.250124e-01, EvalMSE=1.551362e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=4.754601e-01, EvalMSE=1.449902e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=4.363594e-01, EvalMSE=1.364398e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=4.038007e-01, EvalMSE=1.292742e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=3.662431e-01, EvalMSE=1.231805e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=3.389485e-01, EvalMSE=1.177176e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=3.172447e-01, EvalMSE=1.125533e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.997080e-01, EvalMSE=1.082169e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.853121e-01, EvalMSE=1.047386e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.729208e-01, EvalMSE=1.020090e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.615802e-01, EvalMSE=9.992188e-05 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 0: TrainLoss=7.801246e+01, EvalMSE=6.698238e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 100: TrainLoss=3.658308e+01, EvalMSE=8.720608e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.451628e+01, EvalMSE=8.760970e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.169925e+00, EvalMSE=7.641971e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 400: TrainLoss=5.110434e+00, EvalMSE=6.772030e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 500: TrainLoss=3.539793e+00, EvalMSE=6.186716e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 600: TrainLoss=2.734413e+00, EvalMSE=5.821153e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 700: TrainLoss=2.306766e+00, EvalMSE=5.587175e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 800: TrainLoss=2.054898e+00, EvalMSE=5.430648e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.889651e+00, EvalMSE=5.321108e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.780713e+00, EvalMSE=5.242025e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.706152e+00, EvalMSE=5.183773e-04 (h1=7, h_n=0.703526, lr=0.005, loss=mse)
