Epoch 0: TrainLoss=1.673710e+01, EvalMSE=2.625485e-04 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 100: TrainLoss=8.821088e+00, EvalMSE=3.736301e-04 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 200: TrainLoss=6.761752e+00, EvalMSE=4.069814e-04 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.229910e+00, EvalMSE=3.555232e-04 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 400: TrainLoss=4.001779e+00, EvalMSE=2.752061e-04 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 500: TrainLoss=2.858757e+00, EvalMSE=2.199412e-04 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 600: TrainLoss=2.039793e+00, EvalMSE=1.765877e-04 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.514634e+00, EvalMSE=1.505132e-04 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.173361e+00, EvalMSE=1.380825e-04 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 900: TrainLoss=9.487730e-01, EvalMSE=1.314440e-04 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=7.930070e-01, EvalMSE=1.250875e-04 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=6.697502e-01, EvalMSE=1.160301e-04 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=5.326715e-01, EvalMSE=9.919486e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.532252e-01, EvalMSE=8.908189e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.954215e-01, EvalMSE=8.210305e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.488670e-01, EvalMSE=7.588086e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.052461e-01, EvalMSE=6.846521e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.560434e-01, EvalMSE=5.794374e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.096920e-01, EvalMSE=5.106173e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.796489e-01, EvalMSE=4.849955e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.589772e-01, EvalMSE=4.695629e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.435338e-01, EvalMSE=4.587497e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.315215e-01, EvalMSE=4.509109e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.219260e-01, EvalMSE=4.449690e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.139787e-01, EvalMSE=4.403636e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.070151e-01, EvalMSE=4.365865e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.003274e-01, EvalMSE=4.331568e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=9.333753e-02, EvalMSE=4.315076e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=8.656292e-02, EvalMSE=4.355448e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=7.952087e-02, EvalMSE=4.487187e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=7.231275e-02, EvalMSE=4.611564e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=6.754597e-02, EvalMSE=4.665272e-05 (h1=12, h_n=0.693978, lr=0.005, loss=mse)
